snapped_at,price,market_cap,total_volume
2022-06-14 00:00:00 UTC,0.3993792945060359,101386625.79543234,27600346.21984261
2022-06-15 00:00:00 UTC,0.3860943181306933,98014095.1034396,15879590.167552343
2022-06-16 00:00:00 UTC,0.40706518802141256,103337770.53544906,18130304.936451327
2022-06-17 00:00:00 UTC,0.33945131091827413,86173278.15756328,10843542.425576918
2022-06-18 00:00:00 UTC,0.34579866016878336,87784619.38658279,7364825.900238386
2022-06-19 00:00:00 UTC,0.3253946738696883,82604853.30431731,9448074.140716257
2022-06-20 00:00:00 UTC,0.43247333489522827,109787895.30327676,51753854.74021278
2022-06-21 00:00:00 UTC,0.4366181884578048,110840109.8845198,80517412.05864462
2022-06-22 00:00:00 UTC,0.43782196926020484,111145702.27609235,29208710.381969042
2022-06-23 00:00:00 UTC,0.4935371501922004,125289585.7422185,38006802.85681931
2022-06-24 00:00:00 UTC,0.5572214151581304,141456504.8338649,47454175.99526862
2022-06-25 00:00:00 UTC,0.5623829988802358,142766827.0377041,29842025.707767118
2022-06-26 00:00:00 UTC,0.54084947009454,137300314.7395371,12974229.819447285
2022-06-27 00:00:00 UTC,0.4811155574363046,122136234.04409677,10503238.80834438
2022-06-28 00:00:00 UTC,0.48365828646649905,122781732.49689555,12158023.278781882
2022-06-29 00:00:00 UTC,0.6030233383224138,153083803.76610377,72607958.1534085
2022-06-30 00:00:00 UTC,0.5842743472172139,148324175.58463815,34390730.941991985
2022-07-01 00:00:00 UTC,0.5209119139702922,132238956.8528077,12897585.649927095
2022-07-02 00:00:00 UTC,0.49279940073277395,125102300.29852477,12585557.294242581
2022-07-03 00:00:00 UTC,0.5116150934359034,129878861.38072479,16503036.26996591
2022-07-04 00:00:00 UTC,0.5117267513476618,129907206.9135861,14574521.87473093
2022-07-05 00:00:00 UTC,0.5286080585657355,134192703.93709466,10901134.273032174
2022-07-06 00:00:00 UTC,0.5023191306060937,127518983.64595173,10927190.488864306
2022-07-07 00:00:00 UTC,0.5156196824944541,130895468.34540464,7862076.0388964545
2022-07-08 00:00:00 UTC,0.5480103651947895,139118183.1214904,16883064.25441818
2022-07-09 00:00:00 UTC,0.5239315965544353,133005534.97138083,11248615.402819745
2022-07-10 00:00:00 UTC,0.5218640664711601,132480670.75894567,6106843.374871792
2022-07-11 00:00:00 UTC,0.49965667520467305,126843091.39716922,6451044.570785766
2022-07-12 00:00:00 UTC,0.4986988743679179,126599943.60168132,9878902.741055777
2022-07-13 00:00:00 UTC,0.46860020141737024,118959079.5575135,5372538.277855299
2022-07-14 00:00:00 UTC,0.4950678715868449,125678175.43470076,6678518.98276479
2022-07-15 00:00:00 UTC,0.5057873004080924,128399414.95209934,6891415.244263634
2022-07-16 00:00:00 UTC,0.5210012183955807,132261627.71850644,8378516.777196369
2022-07-17 00:00:00 UTC,0.5287797646583698,134236293.33093703,6572286.723307944
2022-07-18 00:00:00 UTC,0.5151751506644819,141328256.1541875,6020376.030527531
2022-07-19 00:00:00 UTC,0.5858585947529283,160718880.64200962,11456716.875126887
2022-07-20 00:00:00 UTC,0.6193393267546129,169903666.55891702,21816772.152790837
2022-07-21 00:00:00 UTC,0.5605159824021614,153766629.14986014,14335602.09480693
2022-07-22 00:00:00 UTC,0.566354883824188,155368417.8905765,7560140.987691609
2022-07-23 00:00:00 UTC,0.5475103887569894,150198798.1553889,9140823.555748245
2022-07-24 00:00:00 UTC,0.563706124812339,154641782.5091252,11982035.568911873
2022-07-25 00:00:00 UTC,0.6037259239849986,165620433.98604074,36968706.407989666
2022-07-26 00:00:00 UTC,0.5644091563547623,154834645.50297096,13918746.314281302
2022-07-27 00:00:00 UTC,0.538517519457631,147731779.83305413,8491038.151666002
2022-07-28 00:00:00 UTC,0.5774025877040969,158399140.00875616,12411570.001914859
2022-07-29 00:00:00 UTC,0.5960460275763283,163513604.1719819,12534633.862528337
2022-07-30 00:00:00 UTC,0.6063880028815617,166350723.41811225,14184733.165176287
2022-07-31 00:00:00 UTC,0.599116121819505,164355824.6576896,8555772.190582888
2022-08-01 00:00:00 UTC,0.7306776847863183,200447173.87559542,81094998.19514708
2022-08-02 00:00:00 UTC,0.7069986916625588,193951303.8761369,24441565.15710754
2022-08-03 00:00:00 UTC,0.688637115804783,188914163.6086469,16730070.37784291
2022-08-04 00:00:00 UTC,0.7055398222633381,193551091.50587285,14616416.014760302
2022-08-05 00:00:00 UTC,0.6849775536497031,197257402.85977092,9869545.074207282
2022-08-06 00:00:00 UTC,0.7618769087975167,219402606.0087288,25560505.60919983
2022-08-07 00:00:00 UTC,0.7327567402197659,211016683.29654694,9159432.529298563
2022-08-08 00:00:00 UTC,0.7446476025926263,214440971.6063401,8726311.136865292
2022-08-09 00:00:00 UTC,0.7641159508869222,220047397.3965583,16386889.801854873
2022-08-10 00:00:00 UTC,0.708857651213815,204134308.53417736,12698031.86269157
2022-08-11 00:00:00 UTC,0.7241225891965997,208530251.15339994,16530699.816391107
2022-08-12 00:00:00 UTC,0.705675974893459,203218060.6887555,12972205.398318283
2022-08-13 00:00:00 UTC,0.7279473916087151,209631704.1663428,8241848.486413595
2022-08-14 00:00:00 UTC,0.784843250477683,226016371.50933746,14339812.45098633
2022-08-15 00:00:00 UTC,0.7224712586123314,208054706.8372686,15119946.517817559
2022-08-16 00:00:00 UTC,0.6879359793577045,198109359.78683308,10104599.306539217
2022-08-17 00:00:00 UTC,0.6669491992371385,192065661.39275545,7539120.630777628
2022-08-18 00:00:00 UTC,0.6411359794075542,184632062.0347886,12149542.480104335
2022-08-19 00:00:00 UTC,0.6128666893731041,176491172.30318588,7265782.853960722
2022-08-20 00:00:00 UTC,0.5544422445909712,159666308.2184551,9286735.180777201
2022-08-21 00:00:00 UTC,0.544103259285142,156688923.95415822,4961391.342907331
2022-08-22 00:00:00 UTC,0.6114116549325646,176072156.65328163,35625301.59069122
2022-08-23 00:00:00 UTC,0.6091978053978419,175434620.12786573,18975473.484874614
2022-08-24 00:00:00 UTC,0.6048109362269515,174171305.126192,9846346.031229436
2022-08-25 00:00:00 UTC,0.5811863989181798,167367994.78636846,9641033.304069301
2022-08-26 00:00:00 UTC,0.5765899376222452,166044322.18899575,6464381.058850114
2022-08-27 00:00:00 UTC,0.5148955196047577,148277782.8268925,11005128.634409726
2022-08-28 00:00:00 UTC,0.5180616313105295,149189548.42989188,13799959.609962909
2022-08-29 00:00:00 UTC,0.5102780175368091,146948050.982732,15451778.796801355
2022-08-30 00:00:00 UTC,0.5454817944381849,157085909.61097464,14032357.745492917
2022-08-31 00:00:00 UTC,0.5226012503749468,150496851.80333585,7856292.3112263745
2022-09-01 00:00:00 UTC,0.5132416699197909,147801513.06908983,6075468.721000807
2022-09-02 00:00:00 UTC,0.5239743391416728,150892269.0291663,5327960.275008618
2022-09-03 00:00:00 UTC,0.5206653834275788,149939367.7160322,7679474.2705916595
2022-09-04 00:00:00 UTC,0.5087827349581089,146517444.81696162,3428562.137834849
2022-09-05 00:00:00 UTC,0.5165838801440439,148763990.8979395,3729469.352712141
2022-09-06 00:00:00 UTC,0.49931909102907557,143792138.25314185,8672725.844712887
2022-09-07 00:00:00 UTC,0.47127877983418187,135717189.03442174,7857028.912623376
2022-09-08 00:00:00 UTC,0.5074202803992187,146125089.99253103,11912460.538914742
2022-09-09 00:00:00 UTC,0.5549224357276734,159804591.95636368,38300429.872211754
2022-09-10 00:00:00 UTC,0.5617825538108419,161780144.39481512,15718450.364497159
2022-09-11 00:00:00 UTC,0.5822051501099652,167661371.1359746,20721903.66912395
2022-09-12 00:00:00 UTC,0.5626445258673396,162028372.04592058,10445020.274423692
2022-09-13 00:00:00 UTC,0.5681273356280953,170391002.3737666,10297892.590362033
2022-09-14 00:00:00 UTC,0.5085803165617807,152531843.64157522,8577822.000374041
2022-09-15 00:00:00 UTC,0.5142888323752386,154243924.13924435,7032886.317759791
2022-09-16 00:00:00 UTC,0.5001689555392359,150009134.12545145,5522138.891867462
2022-09-17 00:00:00 UTC,0.4616020549992699,138442267.98585778,22296745.769757956
2022-09-18 00:00:00 UTC,0.48234203039235574,144662537.58884782,14368856.041702079
2022-09-19 00:00:00 UTC,0.437948846773117,131348270.55559173,5929806.262351515
2022-09-20 00:00:00 UTC,0.4505195509289043,135118437.46593878,11979777.466072217
2022-09-21 00:00:00 UTC,0.46061059948599165,138144913.699024,17675472.92869351
2022-09-22 00:00:00 UTC,0.45942374351047743,137788955.5068036,16195840.840165462
2022-09-23 00:00:00 UTC,0.47397056967521467,142151794.8495475,6383121.503337515
2022-09-24 00:00:00 UTC,0.4827056309484106,144771587.54882088,6993465.703472737
2022-09-25 00:00:00 UTC,0.4593406187656789,137764024.9891185,4579504.594452798
2022-09-26 00:00:00 UTC,0.46246923801976764,138702350.8490433,4122663.6532543926
2022-09-27 00:00:00 UTC,0.48570937041292633,145672459.8465121,9595667.865021246
2022-09-28 00:00:00 UTC,0.478087100854605,143386412.2143038,7247408.2364880545
